customer_id,date,revenue,country,segment,churned,users,marketing_spend,month_year
1023,24-08-2024,492,USA,SMB,1,11,719,2024-08
1087,24-08-2024,181,UK,SMB,0,36,2218,2024-08
1024,24-08-2024,727,Germany,Enterprise,0,14,7853,2024-08
1044,24-08-2024,297,Germany,Enterprise,0,41,5410,2024-08
1072,24-08-2024,653,UK,Startup,0,49,1060,2024-08
1059,25-08-2024,913,Germany,Enterprise,0,3,1924,2024-08
1093,25-08-2024,87,India,SMB,0,9,1307,2024-08
1019,25-08-2024,874,Germany,Enterprise,0,38,3526,2024-08
1069,25-08-2024,809,Australia,Enterprise,0,21,5047,2024-08
1065,25-08-2024,967,Australia,Enterprise,0,36,3311,2024-08
1099,25-08-2024,178,Germany,Startup,1,5,7248,2024-08
1012,25-08-2024,752,India,Startup,1,8,2129,2024-08
1061,25-08-2024,988,Australia,Startup,0,20,1751,2024-08
1039,25-08-2024,547,India,SMB,0,16,7810,2024-08
1036,25-08-2024,500,Australia,Enterprise,0,36,5582,2024-08
1028,25-08-2024,524,USA,Startup,0,1,973,2024-08
1046,25-08-2024,733,Australia,SMB,0,29,2591,2024-08
1057,25-08-2024,747,Germany,Enterprise,0,15,5697,2024-08
1054,25-08-2024,307,Germany,SMB,0,49,3734,2024-08
1040,25-08-2024,213,USA,Startup,0,42,3911,2024-08
1024,25-08-2024,520,Australia,SMB,1,45,9043,2024-08
1003,25-08-2024,731,Germany,Startup,0,37,6630,2024-08
1022,25-08-2024,686,India,Startup,0,24,4069,2024-08
1081,25-08-2024,616,India,Startup,0,25,2927,2024-08
1044,25-08-2024,286,USA,SMB,0,4,2486,2024-08
1030,25-08-2024,236,UK,SMB,0,14,3101,2024-08
1009,25-08-2024,820,India,SMB,0,45,7014,2024-08
1056,25-08-2024,916,USA,SMB,0,48,4788,2024-08
1071,25-08-2024,760,India,Enterprise,0,7,549,2024-08
1020,25-08-2024,244,USA,Startup,0,33,1151,2024-08
1089,25-08-2024,827,USA,Startup,0,26,7125,2024-08
1075,25-08-2024,433,Germany,SMB,0,16,3148,2024-08
1055,25-08-2024,364,Germany,Enterprise,0,3,1839,2024-08
1033,25-08-2024,870,Germany,Startup,0,34,2062,2024-08
1058,25-08-2024,514,Australia,SMB,0,32,8177,2024-08
1079,25-08-2024,506,India,Enterprise,0,28,8850,2024-08
1017,25-08-2024,697,Germany,SMB,0,35,7339,2024-08
1002,25-08-2024,207,Germany,Enterprise,0,48,1411,2024-08
1066,25-08-2024,831,Germany,Enterprise,0,46,2068,2024-08
1072,25-08-2024,215,India,SMB,0,32,2626,2024-08
1091,25-08-2024,875,India,Startup,0,12,4073,2024-08
1014,25-08-2024,568,USA,Startup,0,39,2424,2024-08
1098,26-08-2024,134,Australia,SMB,0,20,9367,2024-08
1028,26-08-2024,607,Australia,Startup,0,14,6084,2024-08
1093,26-08-2024,288,UK,Startup,0,12,3506,2024-08
1066,26-08-2024,727,UK,Enterprise,1,34,2722,2024-08
1007,26-08-2024,613,UK,Enterprise,0,46,3437,2024-08
1019,26-08-2024,257,UK,Startup,0,6,4301,2024-08
1015,26-08-2024,541,Australia,SMB,0,2,1770,2024-08
1096,26-08-2024,685,USA,Enterprise,0,49,1804,2024-08
1092,26-08-2024,508,Germany,Startup,0,40,7486,2024-08
1012,26-08-2024,773,Germany,Startup,0,5,3969,2024-08
1060,26-08-2024,306,India,Startup,0,8,6321,2024-08
1089,26-08-2024,532,India,Enterprise,0,46,2131,2024-08
1020,26-08-2024,790,Germany,SMB,0,33,4174,2024-08
1022,26-08-2024,530,UK,SMB,0,14,2494,2024-08
1084,26-08-2024,433,India,Enterprise,0,4,8506,2024-08
1048,26-08-2024,588,USA,Enterprise,0,40,9229,2024-08
1076,26-08-2024,250,UK,Startup,0,25,8031,2024-08
1017,26-08-2024,238,Germany,Startup,1,26,7702,2024-08
1049,26-08-2024,868,Germany,Startup,0,45,5167,2024-08
1078,26-08-2024,493,Australia,Enterprise,0,34,6407,2024-08
1080,26-08-2024,641,India,SMB,0,36,4837,2024-08
1050,26-08-2024,647,USA,Enterprise,0,34,7310,2024-08
1016,26-08-2024,370,Australia,Enterprise,0,36,3328,2024-08
1001,26-08-2024,95,Australia,SMB,0,47,7285,2024-08
1021,26-08-2024,531,India,Startup,0,26,5488,2024-08
1059,26-08-2024,363,Australia,SMB,0,22,1902,2024-08
1099,26-08-2024,144,India,Startup,1,16,2986,2024-08
1042,26-08-2024,489,UK,SMB,0,25,5378,2024-08
1056,26-08-2024,260,Germany,Startup,0,36,6278,2024-08
1061,26-08-2024,122,UK,Enterprise,1,47,7170,2024-08
1002,26-08-2024,334,UK,SMB,0,19,5220,2024-08
1077,26-08-2024,876,Australia,SMB,0,22,6500,2024-08
1073,27-08-2024,400,UK,SMB,1,38,6542,2024-08
1090,27-08-2024,136,USA,SMB,0,45,827,2024-08
1057,27-08-2024,169,UK,Startup,0,6,2677,2024-08
1041,27-08-2024,186,India,SMB,0,35,9469,2024-08
1045,27-08-2024,230,Germany,SMB,0,27,5346,2024-08
1030,27-08-2024,126,UK,Enterprise,0,41,2010,2024-08
1052,27-08-2024,841,India,SMB,0,3,6312,2024-08
1063,27-08-2024,690,UK,Enterprise,0,49,4053,2024-08
1027,27-08-2024,356,USA,Startup,0,36,5651,2024-08
1094,27-08-2024,550,India,Enterprise,0,37,9141,2024-08
1081,27-08-2024,290,India,Enterprise,0,28,6082,2024-08
1088,27-08-2024,84,Australia,Enterprise,0,42,8318,2024-08
1084,27-08-2024,493,Australia,Startup,1,28,3086,2024-08
1025,27-08-2024,189,India,Startup,0,46,2561,2024-08
1005,27-08-2024,939,UK,SMB,0,32,1182,2024-08
1042,27-08-2024,882,Australia,SMB,1,26,6960,2024-08
1016,27-08-2024,357,India,SMB,0,23,3991,2024-08
1071,27-08-2024,508,USA,SMB,0,15,6313,2024-08
1068,27-08-2024,727,Australia,SMB,0,3,9930,2024-08
1049,27-08-2024,95,USA,SMB,0,33,7696,2024-08
1003,27-08-2024,488,India,Startup,0,15,9843,2024-08
1038,27-08-2024,893,UK,Enterprise,0,30,726,2024-08
1001,27-08-2024,487,Australia,Startup,0,13,7736,2024-08
1059,27-08-2024,345,Australia,SMB,0,4,7906,2024-08
1026,27-08-2024,575,India,SMB,0,18,9155,2024-08
1029,27-08-2024,410,Germany,Enterprise,0,16,2380,2024-08
1032,27-08-2024,495,Australia,Startup,0,6,7260,2024-08
1083,27-08-2024,312,Germany,SMB,0,25,5249,2024-08
1069,27-08-2024,213,Germany,Startup,1,5,4799,2024-08
1075,27-08-2024,432,Germany,SMB,0,29,6253,2024-08
1006,27-08-2024,519,Germany,SMB,0,33,1364,2024-08
1086,27-08-2024,140,India,SMB,0,3,8077,2024-08
1080,27-08-2024,761,Germany,SMB,0,37,4942,2024-08
1066,27-08-2024,780,India,SMB,0,19,3531,2024-08
1088,28-08-2024,88,Germany,Startup,0,13,3472,2024-08
1070,28-08-2024,814,Germany,SMB,1,14,4992,2024-08
1014,28-08-2024,757,USA,Enterprise,0,20,4234,2024-08
1023,28-08-2024,423,Australia,Startup,0,23,4748,2024-08
1022,28-08-2024,410,Germany,Startup,0,24,7504,2024-08
1072,28-08-2024,551,Germany,Enterprise,0,14,7317,2024-08
1015,28-08-2024,587,Germany,SMB,0,29,1744,2024-08
1094,28-08-2024,399,UK,Enterprise,0,45,5929,2024-08
1043,28-08-2024,759,UK,SMB,1,38,4357,2024-08
1066,28-08-2024,528,Australia,SMB,0,36,5441,2024-08
1034,28-08-2024,123,Germany,Startup,0,21,8831,2024-08
1008,28-08-2024,502,USA,Enterprise,0,38,8355,2024-08
1087,28-08-2024,204,Australia,Enterprise,0,23,2665,2024-08
1057,28-08-2024,518,India,SMB,0,40,3327,2024-08
1039,28-08-2024,733,Australia,Startup,0,26,9988,2024-08
1074,28-08-2024,992,Australia,Enterprise,0,39,6726,2024-08
1021,28-08-2024,345,UK,SMB,0,38,3311,2024-08
1086,28-08-2024,910,Australia,SMB,0,48,6738,2024-08
1061,28-08-2024,941,Australia,Startup,0,28,8678,2024-08
1033,28-08-2024,862,Australia,SMB,0,38,1384,2024-08
1053,28-08-2024,271,UK,SMB,0,30,3311,2024-08
1083,28-08-2024,882,UK,Startup,0,25,6375,2024-08
1017,28-08-2024,722,India,Startup,0,14,1383,2024-08
1020,28-08-2024,720,India,SMB,0,31,5954,2024-08
1007,28-08-2024,699,Germany,Startup,0,12,7789,2024-08
1044,28-08-2024,568,UK,SMB,0,32,5146,2024-08
1049,28-08-2024,574,Germany,SMB,0,36,8034,2024-08
1085,28-08-2024,302,USA,SMB,0,14,5422,2024-08
1076,28-08-2024,143,India,SMB,0,34,2124,2024-08
1059,28-08-2024,96,USA,Startup,0,11,9248,2024-08
1025,28-08-2024,176,Germany,Startup,0,27,8353,2024-08
1018,28-08-2024,561,India,SMB,0,44,7492,2024-08
1038,28-08-2024,752,Germany,Startup,1,12,6399,2024-08
1036,28-08-2024,837,India,Enterprise,0,37,2408,2024-08
1046,28-08-2024,658,UK,SMB,0,40,6681,2024-08
1005,28-08-2024,550,Germany,Startup,0,31,7215,2024-08
1040,28-08-2024,250,Australia,Enterprise,0,3,1303,2024-08
1050,28-08-2024,277,UK,Enterprise,0,13,3587,2024-08
1077,28-08-2024,855,UK,Enterprise,0,38,8039,2024-08
1054,29-08-2024,922,Australia,Enterprise,0,30,3726,2024-08
1082,29-08-2024,349,India,Enterprise,0,11,9083,2024-08
1044,29-08-2024,788,USA,SMB,0,40,6383,2024-08
1093,29-08-2024,777,UK,Startup,0,38,9143,2024-08
1007,29-08-2024,373,Germany,SMB,0,31,4782,2024-08
1092,29-08-2024,59,USA,Startup,0,2,3377,2024-08
1012,29-08-2024,108,USA,Startup,0,32,5614,2024-08
1066,29-08-2024,700,Australia,Enterprise,0,18,7051,2024-08
1036,29-08-2024,957,Australia,SMB,0,18,6729,2024-08
1063,29-08-2024,785,Australia,Startup,0,13,5918,2024-08
1048,29-08-2024,669,Australia,SMB,0,19,3733,2024-08
1052,29-08-2024,185,UK,Enterprise,0,18,6891,2024-08
1051,29-08-2024,928,UK,SMB,0,49,4203,2024-08
1075,29-08-2024,449,Australia,SMB,1,15,3068,2024-08
1020,29-08-2024,731,USA,SMB,0,5,2426,2024-08
1008,29-08-2024,611,USA,Startup,0,7,4585,2024-08
1071,29-08-2024,489,USA,Startup,0,21,4453,2024-08
1055,29-08-2024,648,Germany,Startup,0,35,6441,2024-08
1072,29-08-2024,747,USA,SMB,0,31,5535,2024-08
1003,29-08-2024,748,India,Enterprise,0,40,4656,2024-08
1095,29-08-2024,262,India,SMB,0,26,1431,2024-08
1042,29-08-2024,126,Australia,Enterprise,0,30,1138,2024-08
1023,29-08-2024,235,Germany,Enterprise,0,42,6415,2024-08
1083,29-08-2024,755,UK,Enterprise,0,12,8028,2024-08
1084,29-08-2024,507,India,Enterprise,0,46,983,2024-08
1002,30-08-2024,908,USA,Startup,1,11,4448,2024-08
1051,30-08-2024,178,Germany,Enterprise,0,14,4379,2024-08
1001,30-08-2024,369,India,Enterprise,0,33,6173,2024-08
1060,30-08-2024,312,Australia,Startup,0,12,3797,2024-08
1006,30-08-2024,109,Australia,Enterprise,0,43,8804,2024-08
1071,30-08-2024,90,Germany,Startup,0,11,8761,2024-08
1074,30-08-2024,877,UK,Startup,0,24,4908,2024-08
1017,30-08-2024,552,UK,SMB,0,10,8775,2024-08
1033,30-08-2024,514,India,Startup,0,49,2285,2024-08
1030,30-08-2024,480,Australia,Enterprise,1,25,8950,2024-08
1014,30-08-2024,564,India,SMB,0,37,8684,2024-08
1027,30-08-2024,493,USA,Startup,0,2,4338,2024-08
1004,30-08-2024,143,India,Startup,0,28,9459,2024-08
1045,30-08-2024,185,UK,Enterprise,0,9,4274,2024-08
1040,30-08-2024,602,Germany,SMB,0,15,1140,2024-08
1078,30-08-2024,290,UK,Enterprise,0,10,4411,2024-08
1061,30-08-2024,517,India,Enterprise,1,12,1034,2024-08
1091,30-08-2024,792,India,SMB,0,10,9297,2024-08
1042,30-08-2024,412,Australia,SMB,0,44,3415,2024-08
1044,30-08-2024,165,UK,Enterprise,0,35,3078,2024-08
1073,30-08-2024,253,USA,Startup,1,47,7013,2024-08
1012,30-08-2024,329,India,Startup,0,14,9439,2024-08
1041,30-08-2024,144,UK,SMB,0,26,9787,2024-08
1094,30-08-2024,647,UK,SMB,0,13,3187,2024-08
1066,30-08-2024,251,India,Enterprise,0,29,8492,2024-08
1092,30-08-2024,421,UK,Startup,0,43,1046,2024-08
1034,30-08-2024,991,UK,Enterprise,0,12,2813,2024-08
1031,30-08-2024,987,Australia,Enterprise,1,36,6847,2024-08
1075,30-08-2024,581,USA,Startup,0,42,8951,2024-08
1076,30-08-2024,961,Germany,Startup,0,3,8528,2024-08
1068,30-08-2024,286,Australia,Enterprise,0,11,7824,2024-08
1095,30-08-2024,443,USA,SMB,0,35,6027,2024-08
1079,30-08-2024,846,Australia,Startup,0,24,5700,2024-08
1082,30-08-2024,600,Germany,Enterprise,0,38,4520,2024-08
1019,30-08-2024,285,Germany,Startup,0,5,5395,2024-08
1066,31-08-2024,330,Germany,Enterprise,1,43,6231,2024-08
1093,31-08-2024,271,India,SMB,1,46,4353,2024-08
1100,31-08-2024,874,USA,SMB,0,14,8627,2024-08
1050,31-08-2024,235,Australia,Startup,0,20,5997,2024-08
1035,31-08-2024,119,Australia,Startup,0,14,1620,2024-08
1006,31-08-2024,113,Germany,Startup,0,36,3262,2024-08
1029,31-08-2024,277,India,SMB,0,9,9321,2024-08
1009,31-08-2024,262,USA,Enterprise,0,11,751,2024-08
1001,31-08-2024,246,Germany,Enterprise,0,22,5634,2024-08
1079,31-08-2024,401,India,Startup,0,10,1376,2024-08
1063,31-08-2024,988,India,Enterprise,1,31,1251,2024-08
1069,31-08-2024,522,Australia,Enterprise,0,41,8897,2024-08
1071,31-08-2024,848,USA,SMB,0,25,5919,2024-08
1042,31-08-2024,269,India,Enterprise,0,28,9914,2024-08
1045,31-08-2024,923,India,SMB,0,37,3885,2024-08
1012,31-08-2024,802,Australia,Startup,0,13,3600,2024-08
1090,31-08-2024,724,India,Enterprise,0,26,1652,2024-08
1051,31-08-2024,269,Australia,SMB,0,49,1635,2024-08
1046,31-08-2024,398,Germany,SMB,0,33,3097,2024-08
1084,31-08-2024,851,Australia,SMB,0,29,5906,2024-08
1022,31-08-2024,655,Australia,Startup,0,41,1674,2024-08
1049,31-08-2024,225,USA,Enterprise,0,34,2123,2024-08
1081,31-08-2024,202,USA,SMB,0,32,704,2024-08
1098,31-08-2024,961,USA,SMB,1,24,7514,2024-08
1087,31-08-2024,648,UK,SMB,0,33,2346,2024-08
1094,31-08-2024,433,USA,Startup,0,20,6125,2024-08
1002,31-08-2024,544,Germany,SMB,0,30,1175,2024-08
1004,31-08-2024,706,Germany,SMB,0,7,4986,2024-08
1062,31-08-2024,482,UK,Enterprise,0,43,670,2024-08
1083,31-08-2024,896,UK,Startup,0,45,9984,2024-08
1054,31-08-2024,368,India,Startup,0,11,952,2024-08
1082,31-08-2024,177,UK,Startup,0,35,3046,2024-08
1014,31-08-2024,644,Australia,Enterprise,1,4,6860,2024-08
1023,31-08-2024,95,Germany,Enterprise,0,36,8709,2024-08
1013,31-08-2024,77,India,Enterprise,0,28,1348,2024-08
1038,31-08-2024,639,India,Enterprise,0,15,8054,2024-08
1050,01-09-2024,549,India,Enterprise,0,32,2103,2024-09
1030,01-09-2024,201,UK,SMB,0,47,2450,2024-09
1080,01-09-2024,363,India,Enterprise,0,15,5437,2024-09
1031,01-09-2024,802,Australia,SMB,0,44,5788,2024-09
1036,01-09-2024,385,UK,SMB,0,40,4145,2024-09
1059,01-09-2024,64,USA,SMB,0,32,9795,2024-09
1064,01-09-2024,672,Germany,Enterprise,0,17,2544,2024-09
1023,01-09-2024,488,Germany,Enterprise,0,2,6934,2024-09
1014,01-09-2024,764,UK,SMB,0,11,2542,2024-09
1063,01-09-2024,717,India,Enterprise,0,26,7882,2024-09
1098,01-09-2024,921,Germany,SMB,0,43,6078,2024-09
1041,01-09-2024,73,Australia,Enterprise,0,45,9359,2024-09
1099,01-09-2024,787,Australia,Enterprise,0,4,603,2024-09
1035,01-09-2024,107,USA,SMB,0,21,6960,2024-09
1089,01-09-2024,787,India,Enterprise,0,6,3077,2024-09
1012,01-09-2024,948,USA,SMB,0,2,3010,2024-09
1084,01-09-2024,144,India,Startup,0,2,4091,2024-09
1044,01-09-2024,181,India,SMB,0,47,4112,2024-09
1085,01-09-2024,93,India,SMB,0,5,5552,2024-09
1076,01-09-2024,696,UK,Enterprise,0,35,9192,2024-09
1011,01-09-2024,210,India,Enterprise,0,47,5595,2024-09
1047,01-09-2024,194,Australia,Startup,0,46,3513,2024-09
1028,01-09-2024,723,UK,Startup,0,12,2970,2024-09
1053,01-09-2024,755,India,SMB,1,34,7923,2024-09
1078,01-09-2024,298,Germany,Startup,1,46,7463,2024-09
1022,01-09-2024,920,USA,Enterprise,0,36,4545,2024-09
1007,01-09-2024,200,India,Enterprise,1,23,5263,2024-09
1054,01-09-2024,769,Australia,Enterprise,0,47,1698,2024-09
1048,01-09-2024,736,Australia,SMB,0,42,9428,2024-09
1083,01-09-2024,855,UK,SMB,1,8,9404,2024-09
1096,01-09-2024,950,Australia,Startup,0,5,7168,2024-09
1029,01-09-2024,714,UK,Startup,0,19,3412,2024-09
1086,01-09-2024,335,India,Startup,1,25,8076,2024-09
1075,01-09-2024,356,USA,SMB,0,14,2656,2024-09
1060,01-09-2024,93,UK,Startup,0,32,3864,2024-09
1072,01-09-2024,659,India,SMB,0,33,2699,2024-09
1001,01-09-2024,978,USA,Enterprise,0,41,7673,2024-09
1021,01-09-2024,874,India,Enterprise,0,24,8681,2024-09
1067,02-09-2024,875,Germany,SMB,0,32,5496,2024-09
1087,02-09-2024,343,Australia,SMB,0,2,4158,2024-09
1075,02-09-2024,242,Australia,SMB,0,17,1658,2024-09
1003,02-09-2024,353,India,Startup,0,6,1798,2024-09
1025,02-09-2024,305,UK,Enterprise,0,16,5297,2024-09
1010,02-09-2024,59,Germany,Enterprise,0,37,4875,2024-09
1008,02-09-2024,881,USA,SMB,0,27,7852,2024-09
1029,02-09-2024,215,Germany,Enterprise,1,47,2573,2024-09
1005,02-09-2024,487,Australia,SMB,0,19,7911,2024-09
1078,02-09-2024,851,Australia,Startup,0,42,3194,2024-09
1043,02-09-2024,168,Australia,Startup,1,6,2565,2024-09
1073,02-09-2024,962,Australia,Enterprise,0,10,2165,2024-09
1034,02-09-2024,444,Germany,Startup,1,23,9150,2024-09
1013,02-09-2024,728,USA,SMB,0,12,8389,2024-09
1012,02-09-2024,77,Germany,Enterprise,0,14,5756,2024-09
1052,02-09-2024,407,India,Enterprise,0,41,7406,2024-09
1001,02-09-2024,76,India,Enterprise,0,26,4793,2024-09
1053,02-09-2024,402,USA,Enterprise,0,15,4682,2024-09
1060,02-09-2024,125,USA,Startup,0,27,5803,2024-09
1062,02-09-2024,865,Germany,Enterprise,0,26,1040,2024-09
1045,02-09-2024,398,India,Enterprise,0,17,1491,2024-09
1069,02-09-2024,322,Australia,Startup,0,2,6535,2024-09
1017,02-09-2024,557,Germany,Startup,0,33,2616,2024-09
1038,02-09-2024,319,India,SMB,0,30,4385,2024-09
1066,02-09-2024,302,UK,Enterprise,0,20,5934,2024-09
1050,02-09-2024,773,India,Startup,0,7,8842,2024-09
1095,02-09-2024,329,UK,Startup,0,26,1812,2024-09
1085,02-09-2024,428,UK,Enterprise,0,17,3582,2024-09
1071,02-09-2024,687,Australia,Enterprise,0,41,4167,2024-09
1100,02-09-2024,780,India,Startup,1,30,7709,2024-09
1037,02-09-2024,329,Germany,Enterprise,0,46,9404,2024-09
1055,02-09-2024,747,UK,Enterprise,1,30,3646,2024-09
1077,02-09-2024,711,Germany,Enterprise,0,46,8152,2024-09
1086,02-09-2024,968,India,Startup,0,5,1367,2024-09
1058,02-09-2024,903,India,Startup,0,6,2613,2024-09
1002,02-09-2024,640,India,SMB,0,3,6473,2024-09
1065,02-09-2024,918,USA,SMB,0,38,3039,2024-09
1015,02-09-2024,958,USA,Enterprise,0,11,9749,2024-09
1036,02-09-2024,851,Germany,Startup,0,27,989,2024-09
1064,03-09-2024,320,Australia,Enterprise,0,6,7624,2024-09
1067,03-09-2024,651,India,Enterprise,0,39,1240,2024-09
1039,03-09-2024,792,Germany,Enterprise,0,44,6701,2024-09
1080,03-09-2024,922,India,Startup,0,47,6152,2024-09
1058,03-09-2024,873,UK,Startup,0,40,6763,2024-09
1063,03-09-2024,930,Germany,Enterprise,0,20,7410,2024-09
1048,03-09-2024,394,Australia,Startup,0,7,4551,2024-09
1011,03-09-2024,374,Australia,Enterprise,0,37,7759,2024-09
1059,03-09-2024,278,India,Startup,0,34,9202,2024-09
1061,03-09-2024,971,Australia,Startup,0,19,2525,2024-09
1046,03-09-2024,699,USA,Startup,0,17,7435,2024-09
1023,03-09-2024,177,Germany,SMB,0,6,7966,2024-09
1019,03-09-2024,85,India,Startup,0,20,8065,2024-09
1075,03-09-2024,967,UK,Startup,0,44,4479,2024-09
1009,03-09-2024,646,Australia,SMB,0,4,3500,2024-09
1100,03-09-2024,567,UK,SMB,0,32,1353,2024-09
1021,03-09-2024,297,India,Enterprise,0,37,2447,2024-09
1045,03-09-2024,820,USA,Startup,1,21,9890,2024-09
1081,03-09-2024,80,Germany,SMB,0,45,4248,2024-09
1025,03-09-2024,272,UK,SMB,0,39,2217,2024-09
1051,03-09-2024,930,UK,Enterprise,0,2,1025,2024-09
1091,03-09-2024,686,UK,Enterprise,0,22,5759,2024-09
1069,04-09-2024,938,Australia,Enterprise,0,22,7974,2024-09
1052,04-09-2024,450,UK,SMB,0,41,1769,2024-09
1084,04-09-2024,533,Germany,Enterprise,0,17,7126,2024-09
1064,04-09-2024,344,Germany,SMB,0,14,4801,2024-09
1094,04-09-2024,507,India,Startup,0,7,4702,2024-09
1047,04-09-2024,764,India,Enterprise,0,21,2316,2024-09
1079,04-09-2024,146,UK,Startup,0,29,3430,2024-09
1036,04-09-2024,213,UK,SMB,0,31,9241,2024-09
1026,04-09-2024,218,Germany,SMB,0,27,1384,2024-09
1066,04-09-2024,832,UK,SMB,0,31,8816,2024-09
1077,04-09-2024,400,UK,SMB,0,23,6107,2024-09
1009,04-09-2024,343,UK,Enterprise,0,21,3242,2024-09
1095,04-09-2024,108,Australia,Enterprise,0,12,8019,2024-09
1006,04-09-2024,327,USA,Enterprise,0,34,657,2024-09
1051,04-09-2024,295,USA,Startup,0,18,9140,2024-09
1043,04-09-2024,747,USA,SMB,0,7,6985,2024-09
1014,04-09-2024,526,Germany,Startup,0,14,5607,2024-09
1086,04-09-2024,714,India,Enterprise,1,43,550,2024-09
1042,04-09-2024,825,Germany,Enterprise,0,33,1072,2024-09
1055,04-09-2024,782,India,Startup,0,42,6690,2024-09
1024,04-09-2024,423,Australia,Enterprise,0,5,5043,2024-09
1085,04-09-2024,85,UK,Startup,0,7,3545,2024-09
1054,04-09-2024,528,India,SMB,0,43,2288,2024-09
1005,04-09-2024,969,Germany,Enterprise,0,15,7567,2024-09
1048,04-09-2024,949,Australia,SMB,1,12,8423,2024-09
1070,04-09-2024,249,Germany,Startup,0,32,2604,2024-09
1017,04-09-2024,619,Australia,SMB,0,15,7279,2024-09
1075,04-09-2024,144,India,SMB,0,9,4545,2024-09
1016,04-09-2024,106,UK,Startup,0,21,6070,2024-09
1098,04-09-2024,754,Germany,Enterprise,1,27,2147,2024-09
1035,05-09-2024,603,USA,Startup,0,38,5007,2024-09
1016,05-09-2024,616,USA,Startup,0,37,2648,2024-09
1051,05-09-2024,890,UK,SMB,0,17,1205,2024-09
1032,05-09-2024,754,USA,Enterprise,0,18,6219,2024-09
1090,05-09-2024,786,UK,SMB,0,31,583,2024-09
1081,05-09-2024,407,Germany,Startup,0,13,3656,2024-09
1047,05-09-2024,436,Australia,Enterprise,0,15,553,2024-09
1096,05-09-2024,851,UK,Enterprise,0,5,2374,2024-09
1024,05-09-2024,283,USA,SMB,0,39,6081,2024-09
1005,05-09-2024,949,Germany,Enterprise,1,39,1447,2024-09
1015,05-09-2024,166,Germany,Startup,0,37,3503,2024-09
1053,05-09-2024,646,India,Startup,0,28,3891,2024-09
1092,05-09-2024,265,USA,Enterprise,0,26,6284,2024-09
1023,05-09-2024,463,Germany,Enterprise,1,32,1489,2024-09
1054,05-09-2024,347,UK,Enterprise,0,14,7217,2024-09
1021,05-09-2024,123,Germany,Startup,0,15,9051,2024-09
1013,05-09-2024,131,UK,Enterprise,0,21,2317,2024-09
1040,05-09-2024,644,India,Enterprise,0,44,7895,2024-09
1037,05-09-2024,312,Australia,Enterprise,0,6,1435,2024-09
1062,05-09-2024,626,Germany,Enterprise,0,23,7780,2024-09
1067,05-09-2024,856,India,SMB,0,47,3294,2024-09
1029,05-09-2024,94,Germany,SMB,0,42,3887,2024-09
1075,05-09-2024,230,India,Startup,0,8,4123,2024-09
1074,06-09-2024,630,Germany,SMB,0,12,1668,2024-09
1081,06-09-2024,800,Australia,Startup,0,48,8897,2024-09
1051,06-09-2024,206,India,Startup,0,15,5247,2024-09
1054,06-09-2024,738,Australia,Startup,0,45,2524,2024-09
1013,06-09-2024,355,Australia,Startup,0,2,4237,2024-09
1024,06-09-2024,178,Australia,SMB,0,45,9795,2024-09
1090,06-09-2024,396,Australia,Startup,0,21,3393,2024-09
1020,06-09-2024,771,UK,Startup,0,41,9578,2024-09
1064,06-09-2024,515,India,Startup,0,16,2326,2024-09
1008,06-09-2024,320,USA,SMB,0,42,8598,2024-09
1033,06-09-2024,892,Australia,SMB,0,34,4099,2024-09
1010,06-09-2024,790,Germany,Enterprise,1,24,2778,2024-09
1039,06-09-2024,98,USA,SMB,0,42,4824,2024-09
1089,06-09-2024,444,UK,Startup,0,44,7176,2024-09
1005,06-09-2024,201,Germany,Startup,0,49,7511,2024-09
1045,06-09-2024,54,Germany,Startup,0,12,6979,2024-09
1002,06-09-2024,640,UK,SMB,0,1,3688,2024-09
1063,06-09-2024,147,USA,Enterprise,0,31,2347,2024-09
1016,06-09-2024,102,UK,Enterprise,0,44,9386,2024-09
1044,06-09-2024,631,Australia,SMB,1,35,2442,2024-09
1056,06-09-2024,586,USA,Enterprise,1,33,3271,2024-09
1055,07-09-2024,276,UK,Enterprise,0,39,9532,2024-09
1085,07-09-2024,504,India,SMB,1,13,4646,2024-09
1035,07-09-2024,537,UK,SMB,0,7,9359,2024-09
1059,07-09-2024,385,Germany,Startup,1,22,1020,2024-09
1097,07-09-2024,982,USA,Startup,0,5,4897,2024-09
1015,07-09-2024,708,Australia,SMB,0,1,3705,2024-09
1091,07-09-2024,349,UK,Startup,1,19,4274,2024-09
1095,07-09-2024,959,India,Enterprise,0,14,2052,2024-09
1045,07-09-2024,491,USA,Enterprise,0,13,9486,2024-09
1031,07-09-2024,335,UK,SMB,0,34,1030,2024-09
1063,07-09-2024,322,Australia,SMB,0,11,7273,2024-09
1062,07-09-2024,983,India,SMB,0,33,9214,2024-09
1090,07-09-2024,538,India,SMB,0,18,7005,2024-09
1052,07-09-2024,611,UK,Startup,0,38,7859,2024-09
1068,07-09-2024,788,Germany,Startup,0,28,7577,2024-09
1083,07-09-2024,777,USA,Enterprise,0,9,2419,2024-09
1077,07-09-2024,237,India,SMB,0,8,6758,2024-09
1004,07-09-2024,780,USA,Startup,0,31,6438,2024-09
1037,07-09-2024,876,UK,SMB,0,14,2001,2024-09
1029,07-09-2024,403,UK,SMB,0,8,7299,2024-09
1056,07-09-2024,547,India,Startup,0,39,9364,2024-09
1036,07-09-2024,271,Australia,Startup,0,25,6487,2024-09
1050,07-09-2024,729,Australia,Startup,0,36,9453,2024-09
